#id: 3053857823
#name: H.sapiens - Gallbladder (Integrated)
#score: 26.8
#coverage: 58
#description: integrated dataset: weighted average of all H.sapiens GALLBLADDER: 26.8, Coverage: 58
#organ: GALLBLADDER
#integrated: true
#weights: Adult_Gallbladder_Kim_2014_SEQUEST:0.455;gall_bladder_Wilhelm_2014_Maxquant:0.455;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Gallbladder:0.091;
#publication_year: 2023
#filename: 9606-GALLBLADDER-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000306003	534
9606.ENSP00000286713	533
9606.ENSP00000357727	532
9606.ENSP00000339720	527
9606.ENSP00000379506	527
9606.ENSP00000319281	527
9606.ENSP00000482743	526
9606.ENSP00000301939	525
9606.ENSP00000479606	524
9606.ENSP00000370737	523
9606.ENSP00000264932	522
9606.ENSP00000450353	522
9606.ENSP00000430269	522
9606.ENSP00000252486	521
9606.ENSP00000369814	520
9606.ENSP00000379888	520
9606.ENSP00000384136	520
9606.ENSP00000375649	518
9606.ENSP00000349142	516
9606.ENSP00000362271	515
9606.ENSP00000360577	515
9606.ENSP00000264187	515
9606.ENSP00000321259	514
9606.ENSP00000360522	514
9606.ENSP00000370254	513
9606.ENSP00000368959	512
9606.ENSP00000298316	511
9606.ENSP00000376800	511
9606.ENSP00000428085	510
9606.ENSP00000291670	509
9606.ENSP00000339795	508
9606.ENSP00000290299	508
9606.ENSP00000470972	507
9606.ENSP00000287295	506
9606.ENSP00000360569	505
9606.ENSP00000310111	504
9606.ENSP00000345957	504
9606.ENSP00000230048	503
9606.ENSP00000217971	502
9606.ENSP00000305556	501
9606.ENSP00000421725	501
9606.ENSP00000376184	499
9606.ENSP00000322419	499
9606.ENSP00000342858	499
9606.ENSP00000259407	497
9606.ENSP00000233596	497
9606.ENSP00000315130	496
9606.ENSP00000301729	496
9606.ENSP00000264870	496
9606.ENSP00000459451	492
9606.ENSP00000014930	491
9606.ENSP00000438689	490
9606.ENSP00000332887	489
9606.ENSP00000308938	487
9606.ENSP00000376297	486
9606.ENSP00000440005	485
9606.ENSP00000356969	484
9606.ENSP00000369739	483
9606.ENSP00000340466	483
9606.ENSP00000389649	482
9606.ENSP00000272298	480
9606.ENSP00000291295	480
9606.ENSP00000349467	480
9606.ENSP00000362820	480
9606.ENSP00000450385	479
9606.ENSP00000280097	478
9606.ENSP00000341826	478
9606.ENSP00000346050	477
9606.ENSP00000362463	475
9606.ENSP00000327453	474
9606.ENSP00000228318	473
9606.ENSP00000389103	471
9606.ENSP00000346827	469
9606.ENSP00000346046	468
9606.ENSP00000378161	468
9606.ENSP00000368646	467
9606.ENSP00000477310	467
9606.ENSP00000222247	466
9606.ENSP00000429374	465
9606.ENSP00000271064	465
9606.ENSP00000216336	465
9606.ENSP00000362329	464
9606.ENSP00000367615	460
9606.ENSP00000369757	460
9606.ENSP00000333277	459
9606.ENSP00000358154	459
9606.ENSP00000385479	459
9606.ENSP00000367154	459
9606.ENSP00000377532	455
9606.ENSP00000264071	454
9606.ENSP00000216392	454
9606.ENSP00000233242	454
9606.ENSP00000333664	454
9606.ENSP00000244534	451
9606.ENSP00000383364	451
9606.ENSP00000259469	449
9606.ENSP00000356042	448
9606.ENSP00000226299	447
9606.ENSP00000264663	445
9606.ENSP00000358723	441
9606.ENSP00000360939	439
9606.ENSP00000349259	438
9606.ENSP00000352834	438
9606.ENSP00000316176	438
9606.ENSP00000270625	438
9606.ENSP00000430598	438
9606.ENSP00000362744	437
9606.ENSP00000392330	437
9606.ENSP00000265062	436
9606.ENSP00000370414	435
9606.ENSP00000307889	435
9606.ENSP00000339933	434
9606.ENSP00000482445	434
9606.ENSP00000226218	432
9606.ENSP00000463784	431
9606.ENSP00000312326	431
9606.ENSP00000364802	431
9606.ENSP00000452780	430
9606.ENSP00000367038	429
9606.ENSP00000354511	425
9606.ENSP00000256441	425
9606.ENSP00000256593	424
9606.ENSP00000360671	422
9606.ENSP00000385385	421
9606.ENSP00000296255	421
9606.ENSP00000410833	420
9606.ENSP00000263100	419
9606.ENSP00000420213	418
9606.ENSP00000301072	418
9606.ENSP00000258424	418
9606.ENSP00000419117	417
9606.ENSP00000283871	416
9606.ENSP00000300060	416
9606.ENSP00000297258	416
9606.ENSP00000283179	415
9606.ENSP00000292401	414
9606.ENSP00000311430	414
9606.ENSP00000380365	413
9606.ENSP00000222214	413
9606.ENSP00000248437	413
9606.ENSP00000260682	412
9606.ENSP00000356257	412
9606.ENSP00000358737	412
9606.ENSP00000363614	411
9606.ENSP00000259818	411
9606.ENSP00000372136	411
9606.ENSP00000464813	410
9606.ENSP00000399805	408
9606.ENSP00000225573	407
9606.ENSP00000355995	407
9606.ENSP00000343577	406
9606.ENSP00000447001	405
9606.ENSP00000381206	405
9606.ENSP00000300688	405
9606.ENSP00000284031	402
9606.ENSP00000306015	402
9606.ENSP00000367263	401
9606.ENSP00000274364	401
9606.ENSP00000303145	401
9606.ENSP00000361140	400
9606.ENSP00000379350	399
9606.ENSP00000371362	399
9606.ENSP00000405965	399
9606.ENSP00000363500	398
9606.ENSP00000333666	397
9606.ENSP00000384296	397
9606.ENSP00000344547	396
9606.ENSP00000268379	396
9606.ENSP00000362334	395
9606.ENSP00000467466	395
9606.ENSP00000431984	394
9606.ENSP00000262193	393
9606.ENSP00000369822	393
9606.ENSP00000248975	393
9606.ENSP00000360305	393
9606.ENSP00000388169	392
9606.ENSP00000331209	392
9606.ENSP00000394936	392
9606.ENSP00000266041	389
9606.ENSP00000415941	388
9606.ENSP00000481878	388
9606.ENSP00000342056	387
9606.ENSP00000362010	386
