#id: 3328968863
#name: H.sapiens - Thyroid gland (Integrated)
#score: 26.9
#coverage: 61
#description: integrated dataset: weighted average of all H.sapiens THYROID_GLAND: 26.9, Coverage: 61
#organ: THYROID_GLAND
#integrated: true
#weights: PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Thyroid:0.417;PXD016999_Jiang_Cell_2020_Thyroid-ppm:0.417;thyroid_gland_Wilhelm_2014_Maxquant:0.167;
#publication_year: 2023
#filename: 9606-THYROID_GLAND-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000344456	413
9606.ENSP00000452909	413
9606.ENSP00000216780	413
9606.ENSP00000355890	409
9606.ENSP00000346762	409
9606.ENSP00000316176	408
9606.ENSP00000379888	408
9606.ENSP00000216218	407
9606.ENSP00000362463	407
9606.ENSP00000286788	407
9606.ENSP00000261366	407
9606.ENSP00000262030	406
9606.ENSP00000345230	406
9606.ENSP00000367265	406
9606.ENSP00000216714	405
9606.ENSP00000352208	405
9606.ENSP00000371393	404
9606.ENSP00000457513	402
9606.ENSP00000359910	401
9606.ENSP00000216455	400
9606.ENSP00000252136	400
9606.ENSP00000356520	397
9606.ENSP00000309565	397
9606.ENSP00000332449	395
9606.ENSP00000243077	395
9606.ENSP00000349168	393
9606.ENSP00000228945	392
9606.ENSP00000252242	390
9606.ENSP00000317159	389
9606.ENSP00000362820	388
9606.ENSP00000327145	388
9606.ENSP00000290378	386
9606.ENSP00000230050	386
9606.ENSP00000216962	384
9606.ENSP00000262455	384
9606.ENSP00000317334	383
9606.ENSP00000297268	380
9606.ENSP00000376793	379
9606.ENSP00000299198	379
9606.ENSP00000433999	378
9606.ENSP00000426455	378
9606.ENSP00000339095	376
9606.ENSP00000216802	375
9606.ENSP00000259253	375
9606.ENSP00000261769	374
9606.ENSP00000371798	374
9606.ENSP00000228740	372
9606.ENSP00000460348	372
9606.ENSP00000270625	372
9606.ENSP00000369071	371
9606.ENSP00000054950	371
9606.ENSP00000354346	370
9606.ENSP00000323421	370
9606.ENSP00000415941	370
9606.ENSP00000299300	370
9606.ENSP00000355315	370
9606.ENSP00000329419	370
9606.ENSP00000215570	369
9606.ENSP00000377941	369
9606.ENSP00000431984	368
9606.ENSP00000472469	367
9606.ENSP00000363018	366
9606.ENSP00000314649	366
9606.ENSP00000333547	365
9606.ENSP00000226299	365
9606.ENSP00000255040	365
9606.ENSP00000377446	364
9606.ENSP00000377192	364
9606.ENSP00000338703	363
9606.ENSP00000362010	362
9606.ENSP00000434412	362
9606.ENSP00000350937	361
9606.ENSP00000220325	359
9606.ENSP00000480004	359
9606.ENSP00000324804	358
9606.ENSP00000216038	358
9606.ENSP00000387164	357
9606.ENSP00000273308	357
9606.ENSP00000307889	357
9606.ENSP00000264187	355
9606.ENSP00000356864	355
9606.ENSP00000258091	354
9606.ENSP00000228506	354
9606.ENSP00000346839	354
9606.ENSP00000293831	354
9606.ENSP00000362339	353
9606.ENSP00000358140	353
9606.ENSP00000205402	353
9606.ENSP00000309539	353
9606.ENSP00000352834	352
9606.ENSP00000357835	352
9606.ENSP00000401010	351
9606.ENSP00000262288	351
9606.ENSP00000361777	351
9606.ENSP00000260665	350
9606.ENSP00000365462	349
9606.ENSP00000358460	349
9606.ENSP00000478828	349
9606.ENSP00000407375	348
9606.ENSP00000346046	348
9606.ENSP00000310861	348
9606.ENSP00000444357	348
9606.ENSP00000362308	346
9606.ENSP00000359804	346
9606.ENSP00000296424	345
9606.ENSP00000378588	345
9606.ENSP00000264613	344
9606.ENSP00000363071	344
9606.ENSP00000358723	344
9606.ENSP00000367615	343
9606.ENSP00000387654	343
9606.ENSP00000299518	342
9606.ENSP00000284240	342
9606.ENSP00000287295	341
9606.ENSP00000417185	340
9606.ENSP00000349860	340
9606.ENSP00000242285	340
9606.ENSP00000420311	340
9606.ENSP00000272298	338
9606.ENSP00000256104	338
9606.ENSP00000395535	338
9606.ENSP00000295640	338
9606.ENSP00000346015	337
9606.ENSP00000453508	336
9606.ENSP00000347507	335
9606.ENSP00000356354	335
9606.ENSP00000398495	335
9606.ENSP00000417864	334
9606.ENSP00000317123	334
9606.ENSP00000430598	333
9606.ENSP00000436455	333
9606.ENSP00000301785	333
9606.ENSP00000265563	332
9606.ENSP00000357801	331
9606.ENSP00000262646	330
9606.ENSP00000222673	330
9606.ENSP00000001008	329
9606.ENSP00000354739	329
9606.ENSP00000379157	328
9606.ENSP00000370745	328
9606.ENSP00000270233	328
9606.ENSP00000230048	327
9606.ENSP00000253792	327
9606.ENSP00000222800	326
9606.ENSP00000238379	325
9606.ENSP00000221957	324
9606.ENSP00000342374	323
9606.ENSP00000262947	322
9606.ENSP00000385923	322
9606.ENSP00000358417	322
9606.ENSP00000381581	321
9606.ENSP00000419117	321
9606.ENSP00000368100	321
9606.ENSP00000381785	320
9606.ENSP00000484343	318
9606.ENSP00000364945	318
9606.ENSP00000320324	318
9606.ENSP00000414359	318
9606.ENSP00000325240	317
9606.ENSP00000281537	317
9606.ENSP00000462435	316
9606.ENSP00000233143	316
